name,substance_type,SMILES,detected,molecule,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216
benzene,solvent,C1=CC=CC=C1,1,<rdkit.Chem.rdchem.Mol object at 0x15b771230>,2.0,2.0,2.0,2.0,0.4426283718993647,8.0,78.11399999999999,72.06599999999999,78.046950192,30,0,-0.062268570782092456,-0.062268570782092456,0.062268570782092456,0.062268570782092456,0.3333333333333333,0.5,0.6666666666666666,13.646993161855452,10.379006838144559,1.5737245910733595,-1.6942617326375444,1.794093161855451,-1.4738931618554545,4.985993161855451,1.718006838144549,1.719973094021975,3.000000000000001,71.96100505779535,4.242640687119286,3.464101615137755,3.464101615137755,3.0,2.0000000000000004,2.0000000000000004,1.1547005383792521,1.1547005383792521,0.6666666666666671,0.6666666666666671,0.38490017945975075,0.38490017945975075,-0.78,34.3994618804395,3.4115708812260532,1.6057694396735218,0.5823992601400448,37.43140311949697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9130327103921437,1,1.6866,26.441999999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hydrazine,solvent,NN,1,<rdkit.Chem.rdchem.Mol object at 0x15b7712a0>,4.0,4.0,4.0,4.0,0.2606589485634476,3.0,32.046,28.014,32.037448128,14,0,-0.27413882810857587,-0.27413882810857587,0.27413882810857587,0.27413882810857587,1.0,1.0,1.0,15.006999999999998,13.006999999999998,0.7258611718914241,-1.2741388281085757,-0.018999999999999892,-2.019,3.2619999999999996,1.2619999999999998,1.0,1.0,0.0,2.0,1.1547005383792517,1.1547005383792517,1.0,0.3333333333333334,0.3333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,2.0,1.9199999999999995,0.9200000000000015,-14.580000000000016,13.024226327693349,0.0,0.0,0.0,0.0,0.0,0.0,11.685340540532478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.685340540532478,0.0,0.0,0.0,0.0,0.0,11.685340540532478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.685340540532478,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2,4,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0.8832000000000012,0,-1.1812,8.3748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nitric acid,solvent,[N+](=O)(O)[O-],1,<rdkit.Chem.rdchem.Mol object at 0x15b771310>,8.36111111111111,8.36111111111111,1.5,-1.5,0.3085061818114063,6.0,63.01200000000001,62.004000000000005,62.995642892000006,24,0,0.2912954790944709,-0.32775202492854333,0.32775202492854333,0.2912954790944709,2.0,2.0,2.0,16.87317440486154,13.134757125847125,1.6506178161317808,-1.556407554087673,1.3780625324686728,-1.809588415731418,3.831460780433154,-0.7424608904065827,0.8112781244591328,2.8030394876740514,26.264662506490403,3.5773502691896257,1.710923771927642,1.710923771927642,1.7320508075688772,0.5651483716701108,0.5651483716701108,0.23783491543553822,0.23783491543553822,0.0,0.0,0.0,0.0,-0.8,3.2451124978365313,3.2,0.6545454545454547,0.07500000000000012,21.775556887606736,5.20725302477729,0.0,0.0,0.0,5.086619042932543,0.0,0.0,0.0,0.0,10.114318268765572,0.0,0.0,0.0,0.0,10.293872067709833,0.0,0.0,0.0,0.0,0.0,0.0,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,10.293872067709833,0.0,10.114318268765572,0.0,0.0,0.0,0.0,0.0,63.370000000000005,5.086619042932543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.321571293542863,0.0,0.0,8.36111111111111,13.63888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0.5236363636363638,0,-0.34770000000000006,8.7809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tetrachloroethylene,solvent,C(=C(Cl)Cl)(Cl)Cl,1,<rdkit.Chem.rdchem.Mol object at 0x15b771380>,4.993827160493827,4.993827160493827,0.09876543209876476,-0.09876543209876498,0.51797640201532,8.0,165.834,165.834,163.87541072,36,0,0.13644179327201345,-0.06822089663600672,0.13644179327201345,0.06822089663600672,0.6666666666666666,0.8333333333333334,0.8333333333333334,35.543795903521655,11.221517558122912,1.8759279385243848,-1.754816993950027,2.195521962341773,-1.4747103791520777,6.672996403618484,2.251521850095896,1.3609640474436813,3.675948764555208,55.61727061434748,5.1547005383792515,2.5118578920369092,5.535573676110726,2.6427344100918364,1.0059289460184544,2.5177868380553634,0.52082161586637,2.4196077047419675,0.14285714285714282,1.2857142857142858,0.0,0.0,0.8999999999999999,13.609640474436812,6.900000000000001,2.975404326822096,3.104081632653062,55.6276550175686,0.0,8.982936348315857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,0.0,8.982936348315857,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,8.982936348315857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.982936348315857,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,-0.19753086419752974,19.975308641975307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3.4217149758454113,0,3.0682,30.438000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123-trichlorobenzene,solvent,C1=CC(=C(C(=C1)Cl)Cl)Cl,1,<rdkit.Chem.rdchem.Mol object at 0x15b7713f0>,5.613765432098765,5.613765432098765,0.41743827160493874,0.41743827160493874,0.5361021552744022,9.666666666666666,181.44899999999998,178.42499999999998,179.930033136,48,0,0.07779504102309424,-0.08265556792103128,0.08265556792103128,0.07779504102309424,0.8888888888888888,1.3333333333333333,1.6666666666666667,35.49994069905176,10.358676907309334,1.9822844948465514,-1.9384671092892396,2.280657345189872,-1.6723829156712866,6.4741478437772555,1.7045030686844014,1.8289585849367003,3.2478347337367026,199.29299954784688,6.85337115112852,4.365944226596559,6.633731064651922,4.21521405516327,2.3109636453701334,3.444857064397815,1.5356409209032413,2.7280056473936805,0.9044711161625654,2.1350761296712277,0.4774825582937496,1.0009153974292928,0.08999999999999991,109.73751509620202,7.200011001100109,2.7822002817304186,1.5113363246814933,68.34120180014199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.86918673915916,12.13273413692322,0.0,15.067899941223978,0.0,34.802819670697545,0.0,0.0,0.0,0.0,0.0,33.26700114660881,0.0,0.0,0.0,0.0,0.0,34.802819670697545,0.0,0.0,0.0,0.0,18.19910120538483,15.067899941223978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.067899941223978,0.0,0.0,18.19910120538483,0.0,0.0,34.802819670697545,0.0,16.808888888888887,0.0,1.397376543209878,0.0,0.0,5.127067901234568,0.0,0.0,0.0,0.0,9,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2.2257636261914264,1,3.6468000000000007,41.47200000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trichloroethylene,solvent,C(=C(Cl)Cl)Cl,1,<rdkit.Chem.rdchem.Mol object at 0x15b771460>,4.9567901234567895,4.9567901234567895,0.08950617283950679,0.08950617283950679,0.47377505861481944,7.0,131.389,130.381,129.914383072,30,0,0.1176031867403948,-0.0903590844896965,0.1176031867403948,0.0903590844896965,1.4,1.6,1.6,35.53934101259008,11.24175916168245,1.70133481820837,-1.6398831051025773,2.0542662292372333,-1.3339745863707677,6.578145152858435,2.3625631189483385,1.3787834934861756,3.1431973062780685,42.854752972273346,4.284457050376173,2.2112436882173077,4.479030526272671,2.270055610029662,0.8848574978400325,2.077222224330472,0.39875540678256,1.6248376489191085,0.08247860988423225,0.7423074889580903,0.0,0.0,0.6099999999999999,9.65148445440323,5.609999999999999,2.826919739696312,4.6099999999999985,45.324388790686925,0.0,4.491468174157928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.802819670697545,0.0,5.535201928878213,0.0,0.0,34.802819670697545,0.0,0.0,0.0,0.0,0.0,10.026670103036142,0.0,0.0,0.0,0.0,0.0,34.802819670697545,0.0,0.0,0.0,0.0,10.026670103036142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.491468174157928,0.0,5.535201928878213,0.0,0.0,0.0,0.0,34.802819670697545,0.08950617283950679,14.824074074074073,0.0,0.0,1.08641975308642,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3.1718039479392615,0,2.5017000000000005,25.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aldrin,insecticide,C1[C@@H]2C=C[C@H]1[C@H]3[C@@H]2[C@]4(C(=C([C@@]3(C4(Cl)Cl)Cl)Cl)Cl)Cl,0,<rdkit.Chem.rdchem.Mol object at 0x15b7714d0>,6.761998456790122,6.761998456790122,0.06635802469135776,-1.3655246913580248,0.3118304581196564,58.77777777777778,364.9139999999999,356.8499999999999,361.875716336,98,0,0.16637947106595996,-0.10932991585549681,0.16637947106595996,0.10932991585549681,0.8333333333333334,1.2222222222222223,1.6111111111111112,35.540308479450225,9.752512084981033,2.8483537413512976,-2.3692951107166356,2.810577819171557,-2.4564693236029886,6.653218348957602,0.3053403489815749,2.9746967394496187,2.032344649126246,480.66067707067873,13.085421958697397,8.938995234379664,13.474568910490396,8.275727571947288,5.777740269145033,8.0455271072004,5.6257686569053735,8.901419846861291,5.1233562092276985,9.415855929642317,4.4780601699064375,7.61427322160075,1.22,20189.26677064456,12.922960575085408,3.339877471519769,0.9734449954580695,135.1706809689968,0.0,9.748344582882218,4.33335411348544,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,58.55579977459783,30.09244580757158,0.0,10.064572704227194,0.0,69.60563934139509,0.0,0.0,23.671624184645573,20.502520319293666,0.0,22.216612917894956,0.0,0.0,0.0,0.0,0.0,69.60563934139509,14.081698696367658,0.0,23.671624184645573,6.4208216229260096,22.216612917894956,0.0,0.0,0.0,0.0,14.081698696367658,0.0,0.0,11.835812092322787,21.900384796549982,6.4208216229260096,0.0,0.0,0.0,12.152040213667762,69.60563934139509,-1.3655246913580248,39.21124496094734,-2.128287037037037,0.6537654320987669,0.0,0.8151543209876535,0.0,5.396980347694634,0.0,0.0,0.6666666666666666,18,0,0,4,0,4,0,0,0,0,6,4,0,0,6,0,0,2,0,2,0,0,2.3978391605592173,4,5.270200000000001,78.05400000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
azinphosMethyl,insecticide,COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,0,<rdkit.Chem.rdchem.Mol object at 0x15b771540>,12.165822625346436,12.165822625346436,0.20198507180649994,-2.404323655902691,0.7813603331085346,11.894736842105264,317.332,305.236,317.00576987400007,102,0,0.2779086892040997,-0.3249964212520892,0.3249964212520892,0.2779086892040997,1.368421052631579,2.0526315789473686,2.736842105263158,32.92114473623378,10.239342015961963,2.1703309535395716,-2.15830698157885,2.5952946551622254,-2.227482190656393,8.670590571577103,0.35345478471826475,2.4636960843609743,2.29629490763367,683.0193670634867,13.880468888623982,10.3466036922642,12.874024045119569,9.093465455661859,5.280384234801115,9.509218220691846,3.481840438105307,9.975267585180907,2.414660409221249,8.017986058402064,1.4133017454682164,4.001989827870211,-0.79,21581.977699002135,14.615610365285088,6.107870443192932,3.2114949859410507,118.56728161329336,9.047494323423635,11.393489107349618,0.0,5.693537600778055,5.559266895052007,0.0,4.794537184071822,0.0,4.681802935145184,5.098681808301038,17.34611923257809,35.32131502167503,14.219595082555067,5.386224214464796,9.047494323423635,39.78504341761092,0.0,14.99386983910109,0.0,5.876788389733356,14.219595082555067,34.61927235297027,0.0,0.0,5.559266895052007,0.0,0.0,17.075262396891215,29.213464921656158,26.731138801795638,0.0,0.0,29.060005457918262,0.0,10.902924932081056,0.0,66.24000000000001,5.693537600778055,4.794537184071822,0.0,11.436055284785363,10.902924932081056,0.0,30.283122813813414,18.19910120538483,6.06636706846161,10.312066903955905,20.85435041206228,11.534348544973545,6.45029271122029,12.165822625346436,8.391357079868985,-2.030692336090815,0.24566011589821124,7.06439848058565,0.0,0.0,2.9843683337532543,0.3,19,0,6,0,0,0,0,1,1,2,0,0,8,0,9,1,5,0,0,0,0,0,4.698434450492055,2,1.9994999999999998,79.69200000000002,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chlorfenvinphos,insecticide,CCOP(=O)(OCC)OC(=CCl)C1=C(C=C(C=C1)Cl)Cl,0,<rdkit.Chem.rdchem.Mol object at 0x15b7715b0>,12.29876557207245,12.29876557207245,0.08200617283950673,-3.7335131251574722,0.46059256749484784,12.55,359.573,345.461,357.96952859799995,112,0,0.5295949740497423,-0.40236573175065454,0.5295949740497423,0.40236573175065454,1.25,1.85,2.3,35.497888731668695,10.17879918244117,2.289690795168807,-2.188177915662493,2.529147186448559,-2.000630001841914,7.483867563783217,0.15933305772811554,2.3697773312019206,3.0473402647740433,523.4337618117596,15.173362107437434,10.93771481551469,14.099928844569973,9.45283746316856,5.798876089687492,8.451834302858375,3.4715777853793206,6.1268307391571994,2.080267294500889,4.39542588906685,1.3438249051054985,3.2740129144583054,-0.22000000000000003,19870.582922128106,17.830556117290193,8.278238907347285,4.956874048732614,132.7314978173331,4.5237471617118175,0.0,5.759164871656176,0.0,0.0,7.822697123132171,9.047494323423635,4.565048284931329,0.0,0.0,34.802819670697545,32.046575604766076,16.121286734316534,18.23639724276716,18.13628977006678,48.3846816654859,0.0,0.0,0.0,13.847474399381248,13.213763929025836,39.34302125344269,0.0,0.0,0.0,0.0,0.0,42.62551679382972,13.213763929025836,18.13628977006678,0.0,19.410925891078243,23.734303134263044,10.045266627482652,5.759164871656176,0.0,44.760000000000005,7.822697123132171,4.565048284931329,0.0,18.972928800682013,15.608718119179649,5.535201928878213,6.06636706846161,25.980208536304467,0.0,0.0,48.374061155833004,27.64589406441589,17.575596764610935,0.0,0.7726096518854464,1.546752015621064,0.08200617283950673,4.730544217687075,0.0,3.6856657936531083,-3.7335131251574722,0.3333333333333333,20,0,4,0,0,0,0,1,0,1,0,0,4,0,8,0,7,0,0,0,0,0,7.380280169489541,1,5.7283000000000035,82.23550000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diazinon,insecticide,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C ,0,<rdkit.Chem.rdchem.Mol object at 0x15b771620>,5.684814814814814,5.684814814814814,0.22156646300495475,-2.7681046863189724,0.7176158745437983,11.894736842105264,304.35200000000003,283.184,304.101050162,108,0,0.3813041331392303,-0.40553675471309386,0.40553675471309386,0.3813041331392303,1.2105263157894737,1.7894736842105263,2.263157894736842,32.45299196758458,10.184875724288906,2.2230067579811426,-2.204863957868685,2.48829943833083,-2.0585918391406994,8.072941405037223,0.21544164230981339,2.276126367037253,2.9903765648588534,458.28775961477083,14.466255326250886,12.043548049107674,13.754471821035317,8.897995908302168,6.341137853298482,8.897176454989257,4.234512685735311,7.169552628564478,2.1441657031999513,4.5597470556933,1.3875434480835418,3.384127713202852,-0.55,10959.548457284374,16.50420054200542,7.2904051242661545,5.146214182684139,119.51079978829642,4.5237471617118175,5.824404497999927,0.0,5.879988336435371,0.0,6.718607232363179,9.047494323423635,4.983978520947208,4.983978520947208,0.0,13.847474399381248,20.771211599071872,29.485057198110113,13.213763929025836,13.571241485135452,18.525463321001826,0.0,9.967957041894415,0.0,40.53659204461451,13.213763929025836,17.584699561309996,0.0,5.879988336435371,4.5237471617118175,0.0,5.879988336435371,6.718607232363179,23.18172097092025,20.85435041206228,6.923737199690624,45.131187337772275,6.06636706846161,0.0,0.0,0.0,53.47,6.718607232363179,0.0,0.0,5.917906046161393,19.093752265461205,11.518332492848387,0.0,6.06636706846161,34.61868599845312,9.967957041894415,25.3780975737741,16.555021730914586,5.31843253968254,8.711293461829175,0.0,0.8363397581254727,1.365992640883514,1.7410416666666666,0.0,7.777433757453599,0.0,0.6666666666666666,19,0,5,0,0,0,0,0,1,1,0,0,6,0,7,1,7,0,0,0,0,0,6.332753063334345,1,3.5847200000000026,79.02300000000004,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imidacloprid,insecticide,C1CN(/C(=N/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl ,0,<rdkit.Chem.rdchem.Mol object at 0x15b771690>,10.319524207754727,10.319524207754727,0.2823611111111113,-0.7075745884773665,0.4879984105485199,17.235294117647058,255.665,245.58499999999998,255.05230224,90,0,0.27130301618300623,-0.34916538859271556,0.34916538859271556,0.27130301618300623,1.6470588235294117,2.4705882352941178,3.1176470588235294,35.49569630975407,10.253797734264952,2.208596377676596,-2.1444833734744195,2.093359032764275,-2.3014214513073497,6.288780680917709,-0.48537850777954983,2.6832992674103697,2.07497963702644,447.2043646861617,12.250712376627058,8.836686587065305,9.59261553308376,8.147867045540842,4.972070941509818,5.350035414519046,3.498944648682822,3.886193389864517,2.302817550852193,2.526395715816789,1.570612012554011,1.6824010950363093,-1.8899999999999997,9370.081041797011,11.591173619756477,4.960836479990573,3.0352995421515283,102.23638471378865,10.216698334856808,10.254517342632514,5.0323138419217255,0.0,5.959554568743835,0.0,0.0,15.09829678971278,0.0,0.0,17.667306958694127,11.629818560158606,25.8311127893508,0.0,5.0323138419217255,17.56049445897635,0.0,15.200676855804016,5.101407525739722,6.544756405912575,13.08951281182515,39.16045728589165,0.0,0.0,5.316788604006331,0.0,0.0,11.600939890232516,33.96526947428839,6.544756405912575,10.114318268765572,5.563451491696996,23.43098523427602,5.153109816892792,0.0,0.0,83.66,5.0323138419217255,10.114318268765572,0.0,5.959554568743835,24.78737903463052,5.563451491696996,0.0,17.163120370925164,6.06636706846161,15.402174650693262,11.600939890232516,0.0,5.675725903168633,16.056724226651173,16.171751512771383,0.9251369992441425,0.2823611111111113,3.5160115898211135,1.643287037037037,1.8401127313065144,0.0,0.3333333333333333,17,1,7,0,1,1,0,0,1,1,0,0,3,1,8,2,3,0,1,1,0,0,3.382465702281901,2,0.6878999999999995,62.08910000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
chloride,ions,[Cl-],0,<rdkit.Chem.rdchem.Mol object at 0x15b771700>,0.0,0.0,0.0,0.0,0.2682269027736307,0.0,35.453,35.453,34.96940125991,8,0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,35.453,35.453,-1.0,-1.0,-2.996,-2.996,0.0,0.0,0.0,0.0,0.0,0.0,0.3779644730092272,1.1338934190276817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,1.2900000000000005,1.7382758620689658,10.083103448275864,13.521571012453132,12.407033161179976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.407033161179976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.407033161179976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.407033161179976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.242375862068967,0,-2.996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nitrate,ions,[N+](=O)([O-])[O-],0,<rdkit.Chem.rdchem.Mol object at 0x15b771770>,8.25,8.25,1.75,-1.75,0.28704586256478704,6.0,62.004000000000005,62.004000000000005,61.98836643991001,24,0,0.0688815891052007,-0.3562938630350668,0.3562938630350668,0.0688815891052007,1.5,1.5,1.5,16.87317440486154,13.134757125847125,1.4524974748823534,-1.7379784122682977,1.4401350128576882,-1.74430361207177,4.031813168239524,-0.4024815483591008,0.8112781244591328,2.8030394876740514,26.264662506490403,3.5773502691896257,1.6719584668915473,1.6719584668915473,1.7320508075688772,0.5477225575051662,0.5477225575051662,0.22360679774997902,0.22360679774997902,0.0,0.0,0.0,0.0,-0.8,3.2451124978365313,3.2,0.6545454545454547,0.07500000000000012,21.775556887606736,15.321571293542863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.086619042932543,5.086619042932543,0.0,0.0,0.0,0.0,0.0,0.0,15.321571293542863,0.0,0.0,0.0,0.0,0.0,0.0,5.086619042932543,0.0,15.321571293542863,0.0,0.0,0.0,0.0,0.0,66.2,5.086619042932543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.321571293542863,0.0,0.0,8.25,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0.5236363636363638,0,-0.23910000000000006,10.3614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arsenic,metal,[As],0,<rdkit.Chem.rdchem.Mol object at 0x15b7717e0>,0.0,0.0,0.0,0.0,0.344068061713946,0.0,74.922,74.922,74.9215965,5,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,2.32379000772445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5584415584415583,0.0,1.5584415584415583,0.3491392328601634,3.7212322561159787,18.804693978445496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.953359329236232,0.0,0.0,17.953359329236232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.953359329236232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.953359329236232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5441130901716832,0,-0.3808,5.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
